label,violation_score,attack_mode,uses_calibrated_probabilities,base_clean_p_risky,base_adv_p_risky,base_delta_p,reg_clean_p_risky,reg_adv_p_risky,reg_delta_p,base_clean_pred,base_adv_pred,base_flipped_risky_to_safe,reg_clean_pred,reg_adv_pred,reg_flipped_risky_to_safe
1,0.0,replace,False,0.5037681,0.42849168,-0.075276405,0.53228813,0.5932624,0.06097424,1,1,0,1,1,0
1,0.0,replace,False,0.30791315,0.4428002,0.13488704,0.32486948,0.5518175,0.226948,0,1,0,0,1,0
0,0.0,replace,False,0.35492715,0.45790905,0.102981895,0.36013517,0.62097424,0.26083907,1,1,0,1,1,0
0,0.0,replace,False,0.5273208,0.46036673,-0.06695408,0.5238059,0.6176415,0.09383559,1,1,0,1,1,0
0,0.0,replace,False,0.3041555,0.49731824,0.19316274,0.31986392,0.6205463,0.30068237,0,1,0,0,1,0
1,0.0,replace,False,0.7293364,0.5747918,-0.15454459,0.69060004,0.6792027,-0.011397362,1,1,0,1,1,0
0,0.0,replace,False,0.7803542,0.59440285,-0.18595135,0.7434768,0.682184,-0.061292827,1,1,0,1,1,0
0,0.0,replace,False,0.10977682,0.43507835,0.32530153,0.14192022,0.6062098,0.4642896,0,1,0,0,1,0
1,0.0,replace,False,0.4816845,0.59545034,0.113765836,0.48529002,0.68660843,0.20131841,1,1,0,1,1,0
0,0.0,replace,False,0.5403344,0.39828944,-0.14204496,0.56455624,0.52949643,-0.03505981,1,1,0,1,1,0
0,0.0,replace,False,0.5169153,0.47731704,-0.039598286,0.502149,0.62440753,0.122258544,1,1,0,1,1,0
0,0.0,replace,False,0.3475136,0.4229972,0.07548362,0.3676886,0.56566036,0.19797176,0,1,0,1,1,0
0,0.0,replace,False,0.6188215,0.48346484,-0.13535666,0.58610433,0.65038055,0.06427622,1,1,0,1,1,0
0,0.0,replace,False,0.41161612,0.42004198,0.008425862,0.35485452,0.5613753,0.2065208,1,1,0,1,1,0
0,0.0,replace,False,0.11595265,0.45131752,0.33536488,0.1390206,0.6087373,0.46971667,0,1,0,0,1,0
1,0.0,replace,False,0.3223715,0.41303155,0.090660036,0.32137474,0.5346526,0.21327785,0,1,0,0,1,0
1,0.0,replace,False,0.7796418,0.5925883,-0.1870535,0.7621314,0.6832217,-0.078909695,1,1,0,1,1,0
0,0.0,replace,False,0.29973283,0.4606045,0.16087165,0.3124022,0.6208256,0.3084234,0,1,0,0,1,0
1,0.0,replace,False,0.49937415,0.5788791,0.07950497,0.53194416,0.66923636,0.1372922,1,1,0,1,1,0
0,0.0,replace,False,0.58551335,0.41728488,-0.16822848,0.6355468,0.59493285,-0.04061395,1,1,0,1,1,0
1,0.0,replace,False,0.63780373,0.42747274,-0.210331,0.6244167,0.60293883,-0.021477878,1,1,0,1,1,0
0,0.0,replace,False,0.33569127,0.5880148,0.2523235,0.3067264,0.6741913,0.3674649,0,1,0,0,1,0
0,0.0,replace,False,0.31799275,0.48365816,0.16566542,0.3430283,0.6428441,0.29981577,0,1,0,0,1,0
0,0.0,replace,False,0.40886238,0.45205092,0.043188542,0.46995482,0.580227,0.1102722,1,1,0,1,1,0
0,0.0,replace,False,0.5118229,0.4067325,-0.10509038,0.52261144,0.5513648,0.02875334,1,1,0,1,1,0
0,0.0,replace,False,0.4994909,0.4955338,-0.0039570928,0.5016904,0.65050966,0.14881927,1,1,0,1,1,0
0,0.0,replace,False,0.41117117,0.40520307,-0.005968094,0.46006045,0.543368,0.083307534,1,1,0,1,1,0
0,0.0,replace,False,0.12663758,0.48963094,0.36299336,0.14525875,0.64854085,0.50328207,0,1,0,0,1,0
0,0.0,replace,False,0.30778155,0.511252,0.20347044,0.33379543,0.6029927,0.2691973,0,1,0,0,1,0
0,0.0,replace,False,0.2623535,0.452074,0.18972048,0.30654672,0.60122067,0.29467395,0,1,0,0,1,0
1,0.0,replace,False,0.5619021,0.515966,-0.045936108,0.53544325,0.6385008,0.10305756,1,1,0,1,1,0
0,0.0,replace,False,0.123074204,0.48362884,0.36055464,0.14441802,0.64993155,0.50551355,0,1,0,0,1,0
0,0.0,replace,False,0.13681158,0.45753962,0.32072803,0.14741546,0.6213178,0.47390234,0,1,0,0,1,0
0,0.0,replace,False,0.7167933,0.43404406,-0.28274924,0.7278653,0.54438853,-0.18347675,1,1,0,1,1,0
0,0.0,replace,False,0.48707938,0.4986874,0.011608005,0.50259846,0.6179986,0.115400136,1,1,0,1,1,0
0,0.0,replace,False,0.6667088,0.441114,-0.22559482,0.60400254,0.6001948,-0.0038077235,1,1,0,1,1,0
1,0.0,replace,False,0.6457701,0.50382566,-0.14194441,0.62484443,0.66713756,0.04229313,1,1,0,1,1,0
0,0.0,replace,False,0.13572696,0.50030786,0.3645809,0.14900313,0.60037947,0.45137632,0,1,0,0,1,0
0,0.0,replace,False,0.66198426,0.42371064,-0.23827362,0.6008859,0.53457797,-0.06630796,1,1,0,1,1,0
1,0.0,replace,False,0.7607201,0.5100866,-0.25063348,0.75023496,0.6303042,-0.119930744,1,1,0,1,1,0
0,0.0,replace,False,0.13419607,0.4759602,0.34176412,0.15255499,0.6257264,0.4731714,0,1,0,0,1,0
0,0.0,replace,False,0.5950902,0.38166893,-0.21342129,0.61873525,0.5382037,-0.08053154,1,1,0,1,1,0
0,0.0,replace,False,0.7625797,0.51304793,-0.24953175,0.70941395,0.63355327,-0.07586068,1,1,0,1,1,0
0,0.0,replace,False,0.3688184,0.47002175,0.10120335,0.3433932,0.6267431,0.28334987,1,1,0,0,1,0
0,0.0,replace,False,0.14471129,0.4582789,0.3135676,0.14793429,0.6224088,0.47447452,0,1,0,0,1,0
0,0.0,replace,False,0.13020894,0.5018888,0.37167987,0.14047517,0.626836,0.48636085,0,1,0,0,1,0
0,0.0,replace,False,0.6109259,0.47498816,-0.13593775,0.57436126,0.6252152,0.050853908,1,1,0,1,1,0
0,0.0,replace,False,0.126164,0.41008633,0.2839223,0.1470105,0.54876554,0.40175503,0,1,0,0,1,0
0,0.0,replace,False,0.14269488,0.4762945,0.33359963,0.15266828,0.6224118,0.4697435,0,1,0,0,1,0
0,0.0,replace,False,0.39515808,0.34907582,-0.04608226,0.4814204,0.53125817,0.049837768,1,0,1,1,1,0
1,0.0,replace,False,0.45063645,0.43731108,-0.013325363,0.46309435,0.54340106,0.08030671,1,1,0,1,1,0
0,0.0,replace,False,0.2841332,0.4214013,0.1372681,0.31136438,0.58285165,0.27148727,0,1,0,0,1,0
1,0.0,replace,False,0.54238087,0.41867244,-0.12370843,0.54259694,0.5311079,-0.011489034,1,1,0,1,1,0
0,0.0,replace,False,0.124841385,0.45560235,0.33076096,0.14779791,0.60997736,0.46217945,0,1,0,0,1,0
0,0.0,replace,False,0.36003804,0.46618035,0.10614231,0.39247784,0.6288577,0.23637983,1,1,0,1,1,0
0,0.0,replace,False,0.45895472,0.4747934,0.015838683,0.51105434,0.64427406,0.13321972,1,1,0,1,1,0
1,0.0,replace,False,0.41827628,0.3972647,-0.021011591,0.4654781,0.529932,0.06445393,1,1,0,1,1,0
1,0.0,replace,False,0.5157097,0.4959492,-0.01976049,0.511312,0.65930647,0.14799446,1,1,0,1,1,0
0,0.0,replace,False,0.61597496,0.48490164,-0.13107333,0.5674245,0.6059976,0.038573146,1,1,0,1,1,0
0,0.0,replace,False,0.3128043,0.474012,0.16120768,0.31525698,0.61534077,0.3000838,0,1,0,0,1,0
0,0.0,replace,False,0.31270695,0.47989452,0.16718757,0.3271804,0.6426359,0.3154555,0,1,0,0,1,0
0,0.0,replace,False,0.46348482,0.46909657,0.0056117475,0.49504718,0.6145321,0.11948493,1,1,0,1,1,0
0,0.0,replace,False,0.50079864,0.40856165,-0.092236996,0.5057681,0.55754894,0.05178082,1,1,0,1,1,0
1,0.0,replace,False,0.34676877,0.473699,0.12693024,0.3715358,0.6198027,0.2482669,0,1,0,1,1,0
0,0.0,replace,False,0.69214404,0.39903742,-0.29310662,0.6296306,0.5496055,-0.08002514,1,1,0,1,1,0
0,0.0,replace,False,0.5920964,0.47644404,-0.11565235,0.5517942,0.6224636,0.07066941,1,1,0,1,1,0
0,0.0,replace,False,0.3251326,0.5063953,0.18126267,0.3415547,0.62796944,0.28641474,0,1,0,0,1,0
1,0.0,replace,False,0.46469957,0.46894702,0.004247457,0.5026809,0.6423861,0.13970518,1,1,0,1,1,0
0,0.0,replace,False,0.52186835,0.5052541,-0.016614258,0.50505304,0.62205327,0.11700022,1,1,0,1,1,0
0,0.0,replace,False,0.13382713,0.44618154,0.3123544,0.15602012,0.6137796,0.4577595,0,1,0,0,1,0
1,0.0,replace,False,0.4707675,0.41431722,-0.056450278,0.4965768,0.55924755,0.06267077,1,1,0,1,1,0
0,0.0,replace,False,0.13451923,0.4983603,0.36384106,0.13938352,0.62314785,0.48376432,0,1,0,0,1,0
0,0.0,replace,False,0.70367557,0.49747556,-0.2062,0.6437703,0.59777075,-0.045999527,1,1,0,1,1,0
0,0.0,replace,False,0.12858276,0.4080451,0.27946234,0.14567588,0.5532682,0.4075923,0,1,0,0,1,0
0,0.0,replace,False,0.54647595,0.4198207,-0.12665525,0.5214302,0.56504714,0.04361695,1,1,0,1,1,0
0,0.0,replace,False,0.4601802,0.4775432,0.017363012,0.46464798,0.64778435,0.18313637,1,1,0,1,1,0
0,0.0,replace,False,0.1098951,0.42765132,0.3177562,0.13461334,0.611246,0.47663265,0,1,0,0,1,0
0,0.0,replace,False,0.28708082,0.46312127,0.17604044,0.34188113,0.62646574,0.2845846,0,1,0,0,1,0
0,0.0,replace,False,0.5732503,0.4799346,-0.09331569,0.6142271,0.61977583,0.0055487156,1,1,0,1,1,0
0,0.0,replace,False,0.51162034,0.3976356,-0.113984734,0.51713216,0.5539536,0.036821425,1,1,0,1,1,0
1,0.0,replace,False,0.44958457,0.5150161,0.065431505,0.5148863,0.655584,0.14069766,1,1,0,1,1,0
0,0.0,replace,False,0.12872744,0.48745227,0.35872483,0.14255762,0.6430488,0.5004912,0,1,0,0,1,0
0,0.0,replace,False,0.35975707,0.50319386,0.14343679,0.34777647,0.62647194,0.27869546,1,1,0,0,1,0
0,0.0,replace,False,0.5838446,0.45614257,-0.12770203,0.5818026,0.61058265,0.028780043,1,1,0,1,1,0
0,0.0,replace,False,0.6628023,0.49882284,-0.16397944,0.6345757,0.65297484,0.01839912,1,1,0,1,1,0
1,0.0,replace,False,0.53250957,0.46736297,-0.065146595,0.5130393,0.6222851,0.10924584,1,1,0,1,1,0
0,0.0,replace,False,0.53499454,0.45334536,-0.081649184,0.5069832,0.6163799,0.109396696,1,1,0,1,1,0
0,0.0,replace,False,0.55041057,0.45687148,-0.09353909,0.52705985,0.6073453,0.08028543,1,1,0,1,1,0
0,0.0,replace,False,0.4782167,0.4775657,-0.00065100193,0.49151155,0.6307692,0.13925764,1,1,0,1,1,0
0,0.0,replace,False,0.4919602,0.47686693,-0.015093267,0.5027536,0.6279217,0.12516809,1,1,0,1,1,0
0,0.0,replace,False,0.390863,0.5112007,0.120337725,0.3496094,0.6243262,0.27471682,1,1,0,0,1,0
0,0.0,replace,False,0.13262637,0.4632122,0.33058584,0.14954863,0.6239502,0.47440153,0,1,0,0,1,0
0,0.0,replace,False,0.3399896,0.46740025,0.12741065,0.3482039,0.60915715,0.26095325,0,1,0,0,1,0
0,0.0,replace,False,0.6875454,0.58312047,-0.10442495,0.62316364,0.67576355,0.052599907,1,1,0,1,1,0
0,0.0,replace,False,0.1285199,0.56068695,0.43216705,0.14123341,0.67725146,0.536018,0,1,0,0,1,0
0,0.2608695652173913,replace,False,0.65676796,0.46416813,-0.19259983,0.6533639,0.6246184,-0.028745472,1,1,0,1,1,0
1,0.0,replace,False,0.70080656,0.49821657,-0.20258999,0.6694947,0.6297282,-0.03976649,1,1,0,1,1,0
1,0.0,replace,False,0.49563673,0.4759408,-0.019695938,0.50713193,0.62718445,0.12005252,1,1,0,1,1,0
0,0.0,replace,False,0.3432603,0.44698873,0.10372844,0.32415974,0.6059243,0.28176457,0,1,0,0,1,0
1,0.0,replace,False,0.77549034,0.4813541,-0.29413626,0.7594445,0.6249975,-0.13444698,1,1,0,1,1,0
1,0.0,replace,False,0.4807492,0.4307657,-0.0499835,0.4955871,0.5950904,0.09950328,1,1,0,1,1,0
0,0.0,replace,False,0.53737146,0.45166063,-0.08571082,0.5178544,0.6166957,0.09884131,1,1,0,1,1,0
0,0.0,replace,False,0.5403579,0.5003007,-0.040057182,0.51079607,0.5945499,0.083753824,1,1,0,1,1,0
0,0.0,replace,False,0.7498336,0.45011124,-0.29972234,0.70986515,0.6026345,-0.10723066,1,1,0,1,1,0
0,0.0,replace,False,0.35423887,0.4720733,0.11783442,0.3647573,0.6223301,0.25757283,1,1,0,1,1,0
0,0.0,replace,False,0.46736237,0.4510862,-0.01627618,0.48497126,0.644236,0.15926477,1,1,0,1,1,0
0,0.0,replace,False,0.49797204,0.43484956,-0.06312248,0.5126261,0.5408344,0.028208315,1,1,0,1,1,0
1,0.0,replace,False,0.46298835,0.42857507,-0.034413278,0.48475155,0.539339,0.054587454,1,1,0,1,1,0
0,0.0,replace,False,0.31466448,0.42691946,0.11225498,0.3380451,0.5891891,0.25114402,0,1,0,0,1,0
0,0.0,replace,False,0.3750985,0.49584275,0.12074426,0.29826042,0.5944499,0.29618946,1,1,0,0,1,0
0,0.0,replace,False,0.51225674,0.4839247,-0.028332055,0.5131332,0.6164121,0.103278875,1,1,0,1,1,0
0,0.0,replace,False,0.45679376,0.44475096,-0.012042791,0.4911348,0.6186018,0.127467,1,1,0,1,1,0
0,0.0,replace,False,0.3357835,0.4544721,0.11868858,0.3407133,0.6121418,0.2714285,0,1,0,0,1,0
0,0.0,replace,False,0.15234573,0.45953983,0.3071941,0.15457924,0.61825824,0.46367902,0,1,0,0,1,0
0,0.0,replace,False,0.44542608,0.43416205,-0.011264026,0.4893302,0.54238594,0.053055733,1,1,0,1,1,0
0,0.0,replace,False,0.30607137,0.4695427,0.16347134,0.33563605,0.58123326,0.24559721,0,1,0,0,1,0
0,0.0,replace,False,0.4360424,0.49190885,0.05586645,0.47125953,0.6481208,0.17686129,1,1,0,1,1,0
0,0.0,replace,False,0.09018572,0.36389884,0.2737131,0.13518508,0.60275173,0.46756667,0,1,0,0,1,0
1,0.0,replace,False,0.51525563,0.58532494,0.07006931,0.5122633,0.67654634,0.16428304,1,1,0,1,1,0
0,0.0,replace,False,0.40823075,0.45208567,0.043854922,0.36270964,0.60411507,0.24140543,1,1,0,1,1,0
0,0.0,replace,False,0.49891934,0.45357764,-0.0453417,0.51949984,0.5973442,0.07784438,1,1,0,1,1,0
0,0.0,replace,False,0.15368898,0.50218177,0.3484928,0.15890393,0.66635644,0.5074525,0,1,0,0,1,0
0,0.0,replace,False,0.53268933,0.46611282,-0.06657651,0.51747143,0.61444396,0.096972525,1,1,0,1,1,0
0,0.0,replace,False,0.5939813,0.4392072,-0.15477413,0.58411586,0.5492002,-0.034915686,1,1,0,1,1,0
0,0.0,replace,False,0.29080647,0.443765,0.15295854,0.30219367,0.6359399,0.33374622,0,1,0,0,1,0
0,0.0,replace,False,0.121429145,0.5461679,0.42473876,0.14596704,0.66232777,0.51636076,0,1,0,0,1,0
1,0.391304347826087,replace,False,0.7214784,0.46193832,-0.25954008,0.6791025,0.57302403,-0.106078446,1,1,0,1,1,0
0,0.0,replace,False,0.1419211,0.463357,0.3214359,0.1450023,0.6097791,0.4647768,0,1,0,0,1,0
1,0.0,replace,False,0.51403797,0.45106873,-0.06296924,0.51962906,0.62415665,0.10452759,1,1,0,1,1,0
1,0.0,replace,False,0.40378043,0.498504,0.09472358,0.36763144,0.6269115,0.2592801,1,1,0,1,1,0
0,0.0,replace,False,0.6704395,0.4095506,-0.26088887,0.674756,0.58047974,-0.09427625,1,1,0,1,1,0
0,0.0,replace,False,0.13241875,0.42099532,0.28857657,0.14338854,0.53665984,0.3932713,0,1,0,0,1,0
0,0.0,replace,False,0.36940095,0.46901515,0.0996142,0.34605172,0.63145536,0.28540364,1,1,0,0,1,0
0,0.0,replace,False,0.117957726,0.3940245,0.27606678,0.13531333,0.577166,0.4418527,0,1,0,0,1,0
0,0.0,replace,False,0.60779977,0.49002045,-0.117779315,0.58241904,0.64989305,0.06747401,1,1,0,1,1,0
0,0.0,replace,False,0.50532126,0.44717455,-0.058146715,0.49676317,0.6032948,0.10653162,1,1,0,1,1,0
0,0.0,replace,False,0.3875903,0.48154256,0.09395227,0.35379967,0.58768386,0.23388419,1,1,0,1,1,0
0,0.0,replace,False,0.6665172,0.5794229,-0.08709431,0.6000181,0.6744614,0.07444334,1,1,0,1,1,0
0,0.0,replace,False,0.6837046,0.48685753,-0.19684708,0.6588499,0.655053,-0.0037968755,1,1,0,1,1,0
1,0.0,replace,False,0.64533484,0.4173308,-0.22800404,0.64406866,0.55809116,-0.085977495,1,1,0,1,1,0
0,0.0,replace,False,0.76070434,0.41357228,-0.34713206,0.7342228,0.55416876,-0.18005407,1,1,0,1,1,0
1,0.0,replace,False,0.532808,0.41127118,-0.12153682,0.51540196,0.5552945,0.039892554,1,1,0,1,1,0
1,0.0,replace,False,0.4821789,0.49625862,0.01407972,0.50005865,0.65920013,0.15914148,1,1,0,1,1,0
0,0.0,replace,False,0.32282615,0.49884817,0.17602202,0.31711036,0.5955832,0.27847284,0,1,0,0,1,0
0,0.0,replace,False,0.11968531,0.41062826,0.29094297,0.14200385,0.58341616,0.44141233,0,1,0,0,1,0
0,0.0,replace,False,0.47961542,0.43833902,-0.041276395,0.5059547,0.6105753,0.104620636,1,1,0,1,1,0
0,0.0,replace,False,0.37350693,0.45224884,0.07874191,0.37027702,0.55073243,0.18045542,1,1,0,1,1,0
0,0.0,replace,False,0.4995777,0.43885478,-0.060722917,0.49928647,0.5973725,0.098086,1,1,0,1,1,0
0,0.0,replace,False,0.14054655,0.47162887,0.33108234,0.15369092,0.6247659,0.47107494,0,1,0,0,1,0
0,0.0,replace,False,0.35152346,0.45052975,0.099006295,0.3379331,0.62058294,0.28264984,1,1,0,0,1,0
0,0.0,replace,False,0.28563946,0.4515262,0.16588673,0.31785464,0.59821844,0.2803638,0,1,0,0,1,0
0,0.0,replace,False,0.6558219,0.4974801,-0.15834183,0.60228497,0.65641224,0.054127276,1,1,0,1,1,0
1,0.0,replace,False,0.36169702,0.45395112,0.0922541,0.3636034,0.60634977,0.24274635,1,1,0,1,1,0
0,0.0,replace,False,0.44733307,0.45499155,0.0076584816,0.49408972,0.6119668,0.117877066,1,1,0,1,1,0
1,0.0,replace,False,0.3949459,0.43736964,0.042423755,0.35371426,0.5475874,0.19387314,1,1,0,1,1,0
0,0.0,replace,False,0.14553449,0.48667508,0.3411406,0.16790597,0.6489758,0.4810698,0,1,0,0,1,0
1,0.0,replace,False,0.7117152,0.5142836,-0.19743162,0.65534484,0.63343763,-0.02190721,1,1,0,1,1,0
1,0.0,replace,False,0.52444005,0.4793239,-0.045116156,0.51586,0.631686,0.11582595,1,1,0,1,1,0
0,0.0,replace,False,0.27649105,0.38696218,0.11047113,0.3416327,0.6024205,0.2607878,0,1,0,0,1,0
0,0.0,replace,False,0.6575561,0.43897203,-0.21858409,0.6899285,0.5448289,-0.14509958,1,1,0,1,1,0
0,0.0,replace,False,0.63146734,0.4993301,-0.13213724,0.5991776,0.6004901,0.0013124943,1,1,0,1,1,0
0,0.391304347826087,replace,False,0.80121034,0.49973544,-0.3014749,0.7845728,0.64626753,-0.13830525,1,1,0,1,1,0
0,0.0,replace,False,0.29879138,0.4511402,0.15234882,0.32056928,0.6177522,0.29718292,0,1,0,0,1,0
0,0.0,replace,False,0.5125314,0.44103026,-0.071501136,0.518145,0.5980865,0.07994145,1,1,0,1,1,0
0,0.0,replace,False,0.6816335,0.5915619,-0.09007156,0.6794758,0.6789973,-0.0004785061,1,1,0,1,1,0
0,0.0,replace,False,0.34314916,0.41193342,0.06878427,0.33109546,0.5331638,0.20206833,0,1,0,0,1,0
1,0.0,replace,False,0.37520713,0.41055125,0.035344124,0.35377255,0.5557316,0.20195904,1,1,0,1,1,0
1,0.0,replace,False,0.5413229,0.5927942,0.051471293,0.52696145,0.68629414,0.1593327,1,1,0,1,1,0
0,0.0,replace,False,0.12791379,0.4032567,0.27534294,0.13969119,0.5486931,0.40900195,0,1,0,0,1,0
0,0.0,replace,False,0.39333048,0.50579745,0.11246696,0.37690225,0.6305976,0.25369534,1,1,0,1,1,0
0,0.0,replace,False,0.54616904,0.4945583,-0.051610738,0.5313241,0.60034394,0.069019854,1,1,0,1,1,0
0,0.0,replace,False,0.687665,0.4589167,-0.22874829,0.6831975,0.6126661,-0.07053143,1,1,0,1,1,0
0,0.0,replace,False,0.29445732,0.45882416,0.16436684,0.30241555,0.6073044,0.30488884,0,1,0,0,1,0
0,0.0,replace,False,0.3249157,0.47500277,0.15008706,0.34783977,0.6127048,0.26486504,0,1,0,0,1,0
0,0.0,replace,False,0.34366456,0.48320818,0.13954362,0.3333292,0.6345568,0.30122757,0,1,0,0,1,0
0,0.0,replace,False,0.13741836,0.48903927,0.3516209,0.15203406,0.6532311,0.50119704,0,1,0,0,1,0
1,0.0,replace,False,0.5016812,0.5061826,0.0045014024,0.51294845,0.66522676,0.1522783,1,1,0,1,1,0
0,0.0,replace,False,0.4688696,0.56158197,0.09271237,0.4792604,0.6676839,0.18842348,1,1,0,1,1,0
1,0.0869565217391304,replace,False,0.8055933,0.48480204,-0.32079127,0.78308195,0.6364386,-0.14664334,1,1,0,1,1,0
0,0.0,replace,False,0.62769735,0.4529434,-0.17475393,0.5887848,0.5667524,-0.02203244,1,1,0,1,1,0
1,0.0,replace,False,0.71637017,0.39783165,-0.31853852,0.67089385,0.5526929,-0.11820096,1,1,0,1,1,0
0,0.0,replace,False,0.13081141,0.40862632,0.27781492,0.14734739,0.5538683,0.4065209,0,1,0,0,1,0
0,0.0,replace,False,0.13075787,0.42061204,0.28985417,0.14115585,0.5361652,0.39500934,0,1,0,0,1,0
0,0.0,replace,False,0.1246693,0.42681438,0.30214506,0.1405104,0.54073274,0.40022236,0,1,0,0,1,0
1,0.0,replace,False,0.56200695,0.41099834,-0.1510086,0.5452309,0.58527267,0.040041745,1,1,0,1,1,0
1,0.0,replace,False,0.7062938,0.445255,-0.2610388,0.6729609,0.5541407,-0.11882019,1,1,0,1,1,0
0,0.0,replace,False,0.65015996,0.5965995,-0.053560436,0.6312436,0.6886855,0.05744189,1,1,0,1,1,0
0,0.0,replace,False,0.5798992,0.4981822,-0.081716985,0.61572707,0.61358654,-0.002140522,1,1,0,1,1,0
0,0.0,replace,False,0.48937535,0.4847911,-0.004584253,0.5088088,0.62335706,0.114548266,1,1,0,1,1,0
0,0.0,replace,False,0.35273537,0.45566636,0.10293099,0.3404036,0.61138225,0.27097866,1,1,0,0,1,0
0,0.0,replace,False,0.50232613,0.42825764,-0.07406849,0.50960886,0.59116846,0.0815596,1,1,0,1,1,0
0,0.0,replace,False,0.5331348,0.49006757,-0.043067247,0.509995,0.6525224,0.1425274,1,1,0,1,1,0
0,0.0,replace,False,0.7238932,0.50969356,-0.21419966,0.6802753,0.6069653,-0.07331002,1,1,0,1,1,0
0,0.0,replace,False,0.13984182,0.4923411,0.35249928,0.14690717,0.5920898,0.44518262,0,1,0,0,1,0
0,0.0,replace,False,0.1386602,0.47837964,0.3397194,0.144792,0.62966466,0.48487264,0,1,0,0,1,0
0,0.0,replace,False,0.57185143,0.40998092,-0.16187051,0.56813836,0.58804685,0.019908488,1,1,0,1,1,0
0,0.0,replace,False,0.27318347,0.55985624,0.28667277,0.30191305,0.665595,0.36368194,0,1,0,0,1,0
1,0.0,replace,False,0.30695873,0.4434541,0.13649535,0.32703504,0.61914843,0.2921134,0,1,0,0,1,0
0,0.0,replace,False,0.118696146,0.45307487,0.33437872,0.1391092,0.63730806,0.49819887,0,1,0,0,1,0
0,0.0,replace,False,0.104038514,0.40769133,0.30365282,0.13106191,0.60308915,0.47202724,0,1,0,0,1,0
0,0.0,replace,False,0.4877472,0.4587914,-0.028955787,0.48652345,0.6111635,0.12464005,1,1,0,1,1,0
0,0.0,replace,False,0.75967836,0.4423802,-0.31729817,0.74491733,0.55137616,-0.19354117,1,1,0,1,1,0
0,0.0,replace,False,0.7238719,0.48682487,-0.23704702,0.73666775,0.6219569,-0.11471087,1,1,0,1,1,0
1,0.0,replace,False,0.64410794,0.42944643,-0.21466151,0.61891335,0.54880965,-0.070103705,1,1,0,1,1,0
1,0.0,replace,False,0.7506893,0.5023803,-0.24830902,0.7385373,0.60189605,-0.13664126,1,1,0,1,1,0
0,0.0,replace,False,0.33093935,0.58187973,0.25094038,0.32346204,0.67145854,0.3479965,0,1,0,0,1,0
0,0.0,replace,False,0.33842036,0.41420013,0.075779766,0.37301537,0.5719712,0.1989558,0,1,0,1,1,0
0,0.0,replace,False,0.33425394,0.58408225,0.24982831,0.35205603,0.67822474,0.32616872,0,1,0,1,1,0
0,0.0,replace,False,0.13881211,0.46191025,0.32309812,0.15065777,0.6210735,0.4704157,0,1,0,0,1,0
1,0.0,replace,False,0.13444868,0.5838954,0.4494467,0.146558,0.67575043,0.52919245,0,1,0,0,1,0
1,0.0,replace,False,0.6367463,0.47818184,-0.15856445,0.60885584,0.62406194,0.015206099,1,1,0,1,1,0
0,0.0,replace,False,0.49446473,0.4237657,-0.070699036,0.5157744,0.6195029,0.10372847,1,1,0,1,1,0
0,0.0,replace,False,0.7272418,0.40355822,-0.3236836,0.69521666,0.5555696,-0.13964707,1,1,0,1,1,0
0,0.0,replace,False,0.5426445,0.59353876,0.05089426,0.53984153,0.68278885,0.14294732,1,1,0,1,1,0
0,0.0,replace,False,0.5432218,0.4781224,-0.06509936,0.52708316,0.62364936,0.0965662,1,1,0,1,1,0
0,0.0,replace,False,0.27082536,0.4027693,0.13194394,0.30481657,0.548394,0.24357745,0,1,0,0,1,0
0,0.0,replace,False,0.4474767,0.4965481,0.04907137,0.4770308,0.6215565,0.1445257,1,1,0,1,1,0
0,0.0,replace,False,0.1197451,0.43226513,0.31252003,0.13948125,0.6063306,0.46684933,0,1,0,0,1,0
0,0.0,replace,False,0.5299163,0.50229824,-0.02761805,0.51085794,0.60198724,0.0911293,1,1,0,1,1,0
0,0.0,replace,False,0.29813775,0.45397952,0.15584177,0.31278896,0.61565894,0.30286998,0,1,0,0,1,0
0,0.0,replace,False,0.51501715,0.4991121,-0.015905052,0.51147705,0.623826,0.112348974,1,1,0,1,1,0
0,0.0,replace,False,0.30040246,0.4778544,0.17745194,0.35130784,0.64602375,0.2947159,0,1,0,1,1,0
1,0.0,replace,False,0.7715467,0.46449944,-0.30704728,0.76176816,0.62572104,-0.13604712,1,1,0,1,1,0
0,0.0,replace,False,0.3189104,0.52175117,0.20284078,0.3369846,0.66049194,0.32350734,0,1,0,0,1,0
0,0.0,replace,False,0.6035599,0.5449043,-0.05865562,0.5999476,0.6569641,0.05701655,1,1,0,1,1,0
0,0.0,replace,False,0.49735498,0.3955304,-0.10182458,0.5609579,0.5862867,0.025328815,1,1,0,1,1,0
0,0.0,replace,False,0.45936245,0.46691573,0.0075532794,0.49366143,0.6138345,0.12017307,1,1,0,1,1,0
0,0.0,replace,False,0.50851303,0.43828124,-0.070231795,0.5158446,0.6027131,0.086868525,1,1,0,1,1,0
0,0.0,replace,False,0.511958,0.43401682,-0.07794118,0.51672304,0.5430161,0.02629304,1,1,0,1,1,0
0,0.0,replace,False,0.49162194,0.54530656,0.053684622,0.51251733,0.6604785,0.14796114,1,1,0,1,1,0
0,0.0,replace,False,0.44360772,0.50315464,0.059546918,0.48243478,0.60042006,0.11798528,1,1,0,1,1,0
1,0.0,replace,False,0.30571175,0.4613292,0.15561745,0.3183829,0.6153615,0.29697862,0,1,0,0,1,0
